ID,repository,directory,solution,language,name,description,runtime,testing,tests,is_aws,is_azure,is_gcp,provider_set
491809197/pulumi/Pulumi.yaml,491809197,491809197/pulumi,Pulumi,typescript,ls-example,Deploy Lambda Authorizer on LocalStack,nodejs,,,0,0,0,
341267466/cdktf.json,341267466,341267466,CDKTF,typescript,,,typescript,,,0,0,0,
349169242/Pulumi.yaml,349169242,349169242,Pulumi,typescript,Decentralized-Internet,Initialize Decentralized Internet Repo,nodejs,,,0,0,0,
354754962/simple-web-service/pulumi/Pulumi.yaml,354754962,354754962/simple-web-service/pulumi,Pulumi,typescript,simple-web-service,A basic of pattern for creating a serverless API or web service.,nodejs,,,0,0,0,
478313959/infra/Pulumi.yaml,478313959,478313959/infra,Pulumi,typescript,rpn-calc,An RPN Calculator,nodejs,,,0,0,0,
282002183/Sample_1/Pulumi.yaml,282002183,282002183/Sample_1,Pulumi,python,mezz-security,Core infrastructure,python,,,0,0,0,
282002183/Sample_2/Pulumi.yaml,282002183,282002183/Sample_2,Pulumi,python,sample_2,Core infrastructure,python,,,0,0,0,
347046708/cdktf.json,347046708,347046708,CDKTF,python,,,python,,,0,0,0,
315767340/cloud/Pulumi.yaml,315767340,315767340/cloud,Pulumi,typescript,guestbook-easy,Kubernetes Guestbook example based on https://kubernetes.io/docs/tutorials/stateless-application/guestbook/,nodejs,,,0,0,0,
72477752/tests/examples/compat/v0.10.0/minimal/Pulumi.yaml,72477752,72477752/tests/examples/compat/v0.10.0/minimal,Pulumi,typescript,minimal,A minimal Pulumi program.,nodejs,,,0,0,0,
72477752/tests/examples/formattable/Pulumi.yaml,72477752,72477752/tests/examples/formattable,Pulumi,typescript,formattable,A Pulumi program that produces output with Go format elements.,nodejs,,,0,0,0,
72477752/tests/examples/dynamic-provider/multiple-turns-2/Pulumi.yaml,72477752,72477752/tests/examples/dynamic-provider/multiple-turns-2,Pulumi,typescript,multiple-turns,Tests a Pulumi program with multiple turns.,nodejs,,,0,0,0,
72477752/tests/examples/dynamic-provider/simple/Pulumi.yaml,72477752,72477752/tests/examples/dynamic-provider/simple,Pulumi,typescript,four-function,A silly four-function calculator.,nodejs,,,0,0,0,
72477752/tests/examples/dynamic-provider/class-with-comments/Pulumi.yaml,72477752,72477752/tests/examples/dynamic-provider/class-with-comments,Pulumi,typescript,class-with-comments,A class with comments in it.,nodejs,,,0,0,0,
72477752/tests/examples/dynamic-provider/derived-inputs/Pulumi.yaml,72477752,72477752/tests/examples/dynamic-provider/derived-inputs,Pulumi,typescript,derived-inputs,Tests a Pulumi program with one resource's inputs derived from other another resource's outputs.,nodejs,,,0,0,0,
72477752/tests/examples/dynamic-provider/multiple-turns/Pulumi.yaml,72477752,72477752/tests/examples/dynamic-provider/multiple-turns,Pulumi,typescript,multiple-turns,Tests a Pulumi program with multiple turns.,nodejs,,,0,0,0,
72477752/tests/examples/minimal/Pulumi.yaml,72477752,72477752/tests/examples/minimal,Pulumi,javascript,minimal,A minimal Pulumi program.,javascript,,,0,0,0,
72477752/tests/examples/secrets/Pulumi.yaml,72477752,72477752/tests/examples/secrets,Pulumi,typescript,secrets-dynamic,A small example that uses our secrets support.,nodejs,,,0,0,0,
72477752/tests/integration/protect_resources/step1/Pulumi.yaml,72477752,72477752/tests/integration/protect_resources/step1,Pulumi,typescript,protect_resources,A program that ensures we cannot delete protected resources.,nodejs,,,0,0,0,
72477752/tests/integration/enums/python/Pulumi.yaml,72477752,72477752/tests/integration/enums/python,Pulumi,python,enum_outputs_python,Enum outputs in python,python,,,0,0,0,
72477752/tests/integration/enums/nodejs/Pulumi.yaml,72477752,72477752/tests/integration/enums/nodejs,Pulumi,typescript,enum_output_ts,Enum outputs in TS,nodejs,,,0,0,0,
72477752/tests/integration/construct_component_methods_errors/dotnet/Pulumi.yaml,72477752,72477752/tests/integration/construct_component_methods_errors/dotnet,Pulumi,csharp,construct_component_methods_errors_dotnet,A program that constructs remote component resources with a method that returns an error.,dotnet,,,0,0,0,
72477752/tests/integration/construct_component_methods_errors/python/Pulumi.yaml,72477752,72477752/tests/integration/construct_component_methods_errors/python,Pulumi,python,construct_component_methods_errors_py,A program that constructs remote component resources with a method that returns an error.,python,,,0,0,0,
72477752/tests/integration/construct_component_methods_errors/go/Pulumi.yaml,72477752,72477752/tests/integration/construct_component_methods_errors/go,Pulumi,go,construct_component_methods_errors_go,A program that constructs remote component resources with a method that returns an error.,go,,,0,0,0,
72477752/tests/integration/construct_component_methods_errors/nodejs/Pulumi.yaml,72477752,72477752/tests/integration/construct_component_methods_errors/nodejs,Pulumi,typescript,construct_component_methods_errors_nodejs,A program that constructs remote component resources with a method that returns an error.,nodejs,,,0,0,0,
72477752/tests/integration/construct_component_provider/dotnet/Pulumi.yaml,72477752,72477752/tests/integration/construct_component_provider/dotnet,Pulumi,csharp,construct_component_provider_dotnet,A program that constructs remote component resources with first class provider.,dotnet,,,0,0,0,
72477752/tests/integration/construct_component_provider/python/Pulumi.yaml,72477752,72477752/tests/integration/construct_component_provider/python,Pulumi,python,construct_component_provider_py,A program that constructs remote component resources with first class provider.,python,,,0,0,0,
72477752/tests/integration/construct_component_provider/go/Pulumi.yaml,72477752,72477752/tests/integration/construct_component_provider/go,Pulumi,go,construct_component_provider_go,A program that constructs remote component resources with first class provider.,go,,,0,0,0,
72477752/tests/integration/construct_component_provider/nodejs/Pulumi.yaml,72477752,72477752/tests/integration/construct_component_provider/nodejs,Pulumi,typescript,construct_component_provider_nodejs,A program that constructs remote component resources with first class provider.,nodejs,,,0,0,0,
72477752/tests/integration/get_created/Pulumi.yaml,72477752,72477752/tests/integration/get_created,Pulumi,typescript,get_created,A program that uses an explicit provider.,nodejs,,,0,0,0,
72477752/tests/integration/stack_bad_parenting/Pulumi.yaml,72477752,72477752/tests/integration/stack_bad_parenting,Pulumi,typescript,stack_outputs,A program that exports some outputs.,nodejs,,,0,0,0,
72477752/tests/integration/stack_outputs/dotnet/Pulumi.yaml,72477752,72477752/tests/integration/stack_outputs/dotnet,Pulumi,csharp,stack_outputs,A program that exports some outputs from .NET.,dotnet,,,0,0,0,
72477752/tests/integration/stack_outputs/python/Pulumi.yaml,72477752,72477752/tests/integration/stack_outputs/python,Pulumi,python,stack_outputs_py,A simple Python program that has stack outputs.,python,,,0,0,0,
72477752/tests/integration/stack_outputs/nodejs/Pulumi.yaml,72477752,72477752/tests/integration/stack_outputs/nodejs,Pulumi,typescript,stack_outputs,A program that exports some outputs.,nodejs,,,0,0,0,
72477752/tests/integration/tsconfig/Pulumi.yaml,72477752,72477752/tests/integration/tsconfig,Pulumi,typescript,test-yaml-option,,nodejs,,,0,0,0,
72477752/tests/integration/stack_reference/dotnet/Pulumi.yaml,72477752,72477752/tests/integration/stack_reference/dotnet,Pulumi,csharp,stack_reference_dotnet,A simple .NET program that has a stack reference.,dotnet,,,0,0,0,
72477752/tests/integration/stack_reference/python/Pulumi.yaml,72477752,72477752/tests/integration/stack_reference/python,Pulumi,python,stack_reference_py,A simple Python program that has a stack reference.,python,,,0,0,0,
72477752/tests/integration/stack_reference/go/Pulumi.yaml,72477752,72477752/tests/integration/stack_reference/go,Pulumi,go,stack_reference_go,A simple go program that has a stack reference.,go,,,0,0,0,
72477752/tests/integration/stack_reference/nodejs/Pulumi.yaml,72477752,72477752/tests/integration/stack_reference/nodejs,Pulumi,typescript,stack_reference,A program that uses a stack reference.,nodejs,,,0,0,0,
72477752/tests/integration/construct_component_slow/dotnet/Pulumi.yaml,72477752,72477752/tests/integration/construct_component_slow/dotnet,Pulumi,csharp,construct_component_slow_dotnet,A program that constructs a remote component resource with a child resource that takes a long time to be created.,dotnet,,,0,0,0,
72477752/tests/integration/construct_component_slow/python/Pulumi.yaml,72477752,72477752/tests/integration/construct_component_slow/python,Pulumi,python,construct_component_slow_py,A program that constructs a remote component resource with a child resource that takes a long time to be created.,python,,,0,0,0,
72477752/tests/integration/construct_component_slow/go/Pulumi.yaml,72477752,72477752/tests/integration/construct_component_slow/go,Pulumi,go,construct_component_slow_go,A program that constructs a remote component resource with a child resource that takes a long time to be created.,go,,,0,0,0,
72477752/tests/integration/construct_component_slow/nodejs/Pulumi.yaml,72477752,72477752/tests/integration/construct_component_slow/nodejs,Pulumi,typescript,construct_component_slow_nodejs,A program that constructs a remote component resource with a child resource that takes a long time to be created.,nodejs,,,0,0,0,
72477752/tests/integration/dependency_steps/step1/Pulumi.yaml,72477752,72477752/tests/integration/dependency_steps/step1,Pulumi,typescript,depsteps,A program that inverts the dependency graph between two resources.,nodejs,,,0,0,0,
72477752/tests/integration/printf/dotnet/Pulumi.yaml,72477752,72477752/tests/integration/printf/dotnet,Pulumi,csharp,printfdotnet,A Pulumi program that printfs some stuff.,dotnet,,,0,0,0,
72477752/tests/integration/printf/python/Pulumi.yaml,72477752,72477752/tests/integration/printf/python,Pulumi,python,printfpy,A Pulumi program that printfs some stuff.,python,,,0,0,0,
72477752/tests/integration/printf/go/Pulumi.yaml,72477752,72477752/tests/integration/printf/go,Pulumi,go,printfgo,A Pulumi program that printfs some stuff.,go,,,0,0,0,
72477752/tests/integration/printf/nodejs/Pulumi.yaml,72477752,72477752/tests/integration/printf/nodejs,Pulumi,typescript,printfjs,A Pulumi program that printfs some stuff.,nodejs,,,0,0,0,
72477752/tests/integration/python_await/failure_multiple_unexported_outputs/Pulumi.yaml,72477752,72477752/tests/integration/python_await/failure_multiple_unexported_outputs,Pulumi,python,python_await,A python program to test if non-exported outputs are awaited,python,,,0,0,0,
72477752/tests/integration/python_await/failure/Pulumi.yaml,72477752,72477752/tests/integration/python_await/failure,Pulumi,python,python_await,A python program to test if non-exported outputs are awaited,python,,,0,0,0,
72477752/tests/integration/python_await/multiple_outputs/Pulumi.yaml,72477752,72477752/tests/integration/python_await/multiple_outputs,Pulumi,python,python_await,A python program to test if multiple non-exported outputs are awaited,python,,,0,0,0,
72477752/tests/integration/python_await/error_handling/Pulumi.yaml,72477752,72477752/tests/integration/python_await/error_handling,Pulumi,python,python_await_error_handling,A python program to test if non-exported outputs are awaited,python,,,0,0,0,
72477752/tests/integration/python_await/success/Pulumi.yaml,72477752,72477752/tests/integration/python_await/success,Pulumi,python,python_await,A python program to test if non-exported outputs are awaited,python,,,0,0,0,
72477752/tests/integration/python_await/failure_exported_output/Pulumi.yaml,72477752,72477752/tests/integration/python_await/failure_exported_output,Pulumi,python,python_await,A python program to test if non-exported outputs are awaited,python,,,0,0,0,
72477752/tests/integration/python_await/create_inside_apply/Pulumi.yaml,72477752,72477752/tests/integration/python_await/create_inside_apply,Pulumi,python,create_inside_apply,create a resource inside an apply in python,python,,,0,0,0,
72477752/tests/integration/large_resource/dotnet/Pulumi.yaml,72477752,72477752/tests/integration/large_resource/dotnet,Pulumi,csharp,large_resource_dotnet,A C# program with >4mb string resource,dotnet,,,0,0,0,
72477752/tests/integration/large_resource/python/Pulumi.yaml,72477752,72477752/tests/integration/large_resource/python,Pulumi,python,large_resource_python,A python program with a >4mb string resource,python,,,0,0,0,
72477752/tests/integration/large_resource/go/Pulumi.yaml,72477752,72477752/tests/integration/large_resource/go,Pulumi,go,large_resource_go,A Go program with >4mb string resource,go,,,0,0,0,
72477752/tests/integration/large_resource/nodejs/Pulumi.yaml,72477752,72477752/tests/integration/large_resource/nodejs,Pulumi,typescript,large_resource_js,A Node.js program with a >4mb string resource,nodejs,,,0,0,0,
72477752/tests/integration/gather_plugin/dotnet/Pulumi.yaml,72477752,72477752/tests/integration/gather_plugin/dotnet,Pulumi,csharp,test-provider-url-dotnet,A minimal .NET Pulumi program for testing the PluginDownloadURL option,dotnet,,,0,0,0,
72477752/tests/integration/gather_plugin/python/Pulumi.yaml,72477752,72477752/tests/integration/gather_plugin/python,Pulumi,python,test-provider-url-python,A minimal Python Pulumi program,python,,,0,0,0,
72477752/tests/integration/gather_plugin/go/Pulumi.yaml,72477752,72477752/tests/integration/gather_plugin/go,Pulumi,go,test-provider-url-go,A minimal Go Pulumi program,go,,,0,0,0,
72477752/tests/integration/gather_plugin/nodejs/Pulumi.yaml,72477752,72477752/tests/integration/gather_plugin/nodejs,Pulumi,typescript,test-provider-url,A minimal Go Pulumi program,nodejs,,,0,0,0,
72477752/tests/integration/get_resource/dotnet/Pulumi.yaml,72477752,72477752/tests/integration/get_resource/dotnet,Pulumi,csharp,get_resource,A simple .NET program that gets an existing resource from the engine.,dotnet,,,0,0,0,
72477752/tests/integration/get_resource/python/Pulumi.yaml,72477752,72477752/tests/integration/get_resource/python,Pulumi,python,get_resource,A simple Python program that gets an existing resource from the engine.,python,,,0,0,0,
72477752/tests/integration/get_resource/go/Pulumi.yaml,72477752,72477752/tests/integration/get_resource/go,Pulumi,go,get-resource,A simple Go program that gets an existing resource from the engine.,go,,,0,0,0,
72477752/tests/integration/get_resource/nodejs/Pulumi.yaml,72477752,72477752/tests/integration/get_resource/nodejs,Pulumi,typescript,get_resource,A simple program that gets an existing resource from the engine.,nodejs,,,0,0,0,
72477752/tests/integration/steps/step1/Pulumi.yaml,72477752,72477752/tests/integration/steps/step1,Pulumi,typescript,steps,A program that exercises all possible Pulumi resource steps.,nodejs,,,0,0,0,
72477752/tests/integration/ee_perf/Pulumi.yaml,72477752,72477752/tests/integration/ee_perf,Pulumi,typescript,ee-perf,Emits a large number of Pulumi engine events for benchmarking throughput.,nodejs,,,0,0,0,
72477752/tests/integration/explicit_provider/Pulumi.yaml,72477752,72477752/tests/integration/explicit_provider,Pulumi,typescript,first_class_providers,A program that uses an explicit provider.,nodejs,,,0,0,0,
72477752/tests/integration/duplicate_urns/step1/Pulumi.yaml,72477752,72477752/tests/integration/duplicate_urns/step1,Pulumi,typescript,duplicate_urns,A program that tests the engine's ability to handle duplicate URNs,nodejs,,,0,0,0,
72477752/tests/integration/custom_timeouts/python/failure/Pulumi.yaml,72477752,72477752/tests/integration/custom_timeouts/python/failure,Pulumi,python,custom_timeouts,A program that instantiates a resource with a custom timeout,python,,,0,0,0,
72477752/tests/integration/custom_timeouts/python/success/Pulumi.yaml,72477752,72477752/tests/integration/custom_timeouts/python/success,Pulumi,python,custom_timeouts,A program that instantiates a resource with a custom timeout,python,,,0,0,0,
72477752/tests/integration/provider_secret_config/Pulumi.yaml,72477752,72477752/tests/integration/provider_secret_config,Pulumi,typescript,provider-secret-config,A minimal TypeScript Pulumi program,nodejs,,,0,0,0,
72477752/tests/integration/partial_state/step1/Pulumi.yaml,72477752,72477752/tests/integration/partial_state/step1,Pulumi,typescript,partial_state,A program that tests partial provider failure.,nodejs,,,0,0,0,
72477752/tests/integration/transformations/dotnet/simple/Pulumi.yaml,72477752,72477752/tests/integration/transformations/dotnet/simple,Pulumi,csharp,transformations_dotnet,A simple .NET program that uses transformations.,dotnet,,,0,0,0,
72477752/tests/integration/transformations/python/simple/Pulumi.yaml,72477752,72477752/tests/integration/transformations/python/simple,Pulumi,python,aliases_retype_component,A program that replaces a resource with a new name and alias.,python,,,0,0,0,
72477752/tests/integration/transformations/nodejs/simple/Pulumi.yaml,72477752,72477752/tests/integration/transformations/nodejs/simple,Pulumi,typescript,transformations_simple,,nodejs,,,0,0,0,
72477752/tests/integration/rotate_passphrase/Pulumi.yaml,72477752,72477752/tests/integration/rotate_passphrase,Pulumi,go,rotate_passphrase,An empty Go Pulumi program to test passphrase rotation.,go,,,0,0,0,
72477752/tests/integration/project_main_parent/foo/bar/Pulumi.yaml,72477752,72477752/tests/integration/project_main_parent/foo,Pulumi,typescript,project_main_parent,A program with an entry point in a parent folder,nodejs,,,0,0,0,
72477752/tests/integration/config_capture_e2e/nodejs/Pulumi.yaml,72477752,72477752/tests/integration/config_capture_e2e/nodejs,Pulumi,typescript,config_capture_e2e,Validates the interaction between config and capturing,nodejs,,,0,0,0,
72477752/tests/integration/stack_parenting/Pulumi.yaml,72477752,72477752/tests/integration/stack_parenting,Pulumi,typescript,stack_outputs,A program that exports some outputs.,nodejs,,,0,0,0,
72477752/tests/integration/stack_reference_secrets/dotnet/step1/Pulumi.yaml,72477752,72477752/tests/integration/stack_reference_secrets/dotnet/step1,Pulumi,csharp,stack_reference_secrets_dotnet,A simple .NET program that has a stack reference.,dotnet,,,0,0,0,
